,song,time,lyrics
10,L' Aigle Noir [Dediee a Laurence],5:22,"Un beau jour ou peut-être une nuit  Près d'un lac, je m'étais endormie  Quand soudain, semblant crever le ciel  Et venant de nulle part surgit un aigle noir    Lentement, les ailes déployées  Lentement, je le vis tournoyer  Près de moi dans un bruissement d'ailes  Comme tombé du ciel, l'oiseau vint se poser    Il avait des yeux couleur rubis  Et des plumes couleur de la nuit  À son front brillant de mille feux  L'oiseau roi couronné portait un diamant bleu    De son bec, il a touché ma joue  Dans ma main il a glissé son cou  C'est alors que je l'ai reconnu  Surgissant du passé, il m'était revenu    Dis l'oiseau, oh dis emmène-moi  Retournons au pays d'autrefois  Comme avant dans mes rêves d'enfant  Pour cueillir en tremblant des étoiles, des étoiles    Comme avant dans mes rêves d'enfant  Comme avant sur un nuage blanc  Comme avant allumer le soleil  Être faiseur de pluie et faire des merveilles    L'aigle noir dans un bruissement d'ailes  Prit son vol pour regagner le ciel    Un beau jour ou peut-être une nuit  Près d'un lac, je m'étais endormie  Quand soudain, semblant crever le ciel  Et venant de nulle part surgit un aigle noir    Un beau jour ou était-ce une nuit  Près d'un lac, je m'étais endormie  Quand soudain, semblant crever le ciel  Et venant de nulle part, surgit un aigle noir    Un beau jour, une nuit  Près d'un lac, endormie  Quand soudain  Surgissant de nulle part  Surgit un aigle noir  Un beau jour, une nuit  Près d'un lac, endormie  Quand soudain  Il venait de nulle part  Il surgit l'aigle noir  Un beau jour, une nuit  Près d'un lac, endormie  Il venait de nulle part  Il surgit l'aigle noir"
11,L' Ile aux Mimosasw/ Depardieu,4:05,"Il y a si peu de temps  Entre vivre et mourir  Qu'il faudrait bien pourtant  S'arrêter de courir    Toi que j'ai souvent cherché  A travers d'autres regards  Et si l'on s'était trouvés  Et qu'il ne soit pas trop tard,  Pour le temps qui me reste à vivre  Stopperais-tu ta vie ivre  Pour pouvoir vivre avec moi  Sur ton île aux mimosas  Et comme deux chevaux  Courant dans la prairie  Et comme deux oiseaux  Volant vers l'infini  Et comme deux ruisseaux  Cherchant le même lit  Nous irions dans le temps  Droits comme des roseaux  Quand sous le poids des ans  Nous courberions le dos  Ce serait pour mieux boire  Ensemble à la même eau    Et si tu m'avais cherchée  De soir en soir, de bar en bar  Imagine que tu m'aies trouvée  Et qu'il ne soit pas trop tard  Pour le temps qu'il me reste à vivre  J'amarrerais mon piano ivre  Pour pouvoir vivre avec toi  Sur ton île aux mimosas  Nous aurions la fierté  Des tours de cathédrales  Et nous serions plus près  Du ciel et des étoiles  Nous saurions le secret  Des aurores boréales  Il y a si peu de temps  Entre vivre et mourir  Qu'il faudrait bien pourtant  S'arrêter de courir  Et prendre un peu de temps  De voir les fleurs s'ouvrir  De voir les fleurs s'ouvrir    Toi que j'ai souvent cherché  A travers d'autres regards  Et si l'on s'était trouvés  Et qu'il ne soit pas trop tard"
12,"Memoire, Memoirew/ Depardieu",6:38,"Mémoire, oui  Mémoire  Oh, mémoire    Dans la folie recluse  Où j'étais enfermé  Ma mémoire en intruse  De se réveiller  Dans ma vie sans soleil  Ma mémoire appareille  Vers un passé soleil  Sur fond rouge vermeil  Ma mémoire me diffuse des images confuses  Et je m'en éblouis  Et je les reconstruis  Ma mémoire me balance  Le mal de votre absence  Ce souvenir d'enfer  Me brûle à cœur ouvert    Mémoire  Mémoire d'un autre temps, d'une autre vie tu me reviens  Dans l'eau de paysage  Se mirent vos visages    Ah, mémoire  Des aubes pâles  Des matins pâles, tu me fais mal  Mais tu ramènes doucement  Ma vie recommencée, ô    Ô mémoire  Au bout de mes doigts  J'entends et je vois  L'image d'un paysage dévasté  Comment ai-je pu quitter  Ce que j'ai tant aimé?    Ô mémoire  Tu me reviens  Ô mémoire  Tout me revient"
13,A Chaque Fois,1:44,"Chaque fois qu'on parle d'amour  C'est avec ""jamais"" et ""toujours""  ""Viens, viens, je te fais le serment   Qu'avant toi, y avait pas d'avant  Y avait pas d'ombre et pas de soleil   Le jour, la nuit c'était pareil  Y avait pas au, creux de mes reins  Douce, la chaleur de tes mains""  À chaque fois, à chaque fois   Chaque fois qu'on parle d'amour    Chaque fois qu'on aime d'amour  C'est avec ""jamais"" et ""toujours""   On refait le même chemin   En ne se souvenant de rien   Et l'on recommence, soumise  Florence et Naples  Naples et Venise  On se le dit, et on y croit  Que c'est pour la première fois    À chaque fois, à chaque fois,   Chaque fois qu'on aime d'amour   Ah, pouvoir encore et toujours   S'aimer et mentir d'amour   Et, bien qu'on connaisse l'histoire   Pouvoir s'émerveiller d'y croire   Et se refaire, pour pas une thune  Des clairs d'amour au clair de lune   Et rester là, c'est merveilleux  À se rire du fond des yeux  Ah, pouvoir encore et toujours   S'aimer et mentir d'amour    Ah redis-le, redis-le moi  Que je suis ta première fois  Viens, et fais-moi le serment   Qu'avant moi, y avait pas d'avant  Y avait pas d'ombre et pas de soleil  Le jour, la nuit, c'était pareil  Y avait pas, au creux de tes reins  Douce, la chaleur de mes mains  Ah redis-le, redis-le moi  Que je suis ta première fois  Ah, redis-le moi, je te crois  Je t'aime, c'est la première fois  Comme à chaque fois  Comme à chaque fois  Comme à chaque fois"
14,Au Coeur de la Nuit,3:50,"J'ai le souvenir d'une nuit  Une nuit de mon enfance   Toute pareille à celle-ci  Une longue nuit de silence    Moi qui ne me souviens jamais   Du passé qui m'importune  C'est drôle, j'ai gardé le secret   De cette longue nuit sans lune    J'ai le souvenir d'une nuit  D'une nuit de mon enfance  Toute pareille à celle-ci  Une longue nuit de silence    Soudain, je me suis réveillée  Il y avait une présence  Soudain, je me suis réveillée   Dans une demi-somnolence    C'était au dehors, on parlait  À voix basse, comme un murmure  Comme un sanglot étouffé  Au dehors, j'en étais sûre    J'ai le souvenir d'une nuit  D'une nuit de mon enfance   Toute pareille à celle-ci  Une longue nuit de silence    J'allais, à demi éveillée  Guidée par l'étrange murmure  J'allais, à demi éveillée  Suivant une allée obscure    Il y eut, je me le rappelle  Surgissant de l'allée obscure  Il y eut un bruissement d'ailes   Là, tout contre ma figure    C'était au cœur de la nuit   C'était une forêt profonde  C'était là, comme cette nuit  Un bruit sourd venant d'outre-tombe    Qui es-tu pour me revenir?   Quel est donc le mal qui t'enchaîne?   Qui es-tu pour me revenir   Et veux-tu que, vers toi, je vienne?     S'il le faut, j'irais encore   Tant et tant de nuits profondes  Sans jamais revoir l'aurore  Sans jamais revoir le monde     Pour qu'enfin tu puisses dormir  Pour qu'enfin ton cœur se repose  Que tu finisses de mourir   Sous tes paupières déjà closes    J'ai le souvenir d'une nuit  Une nuit de mon enfance  Toute pareille à celle-ci   Froide et lourde de silence"
15,Madame,3:37,"Je reçois, à l'instant où je rentre chez moi   Votre missive bleue, Madame  Vingt fois je la relis, et mes yeux n'y croient pas  Pourtant, c'est écrit là, Madame   Et de votre douleur, je me sens pénétrée   Mais je ne pourrais rien, Madame  Vous savez, aujourd'hui, que de l'avoir perdu  C'est lourd à supporter, Madame    Vous demandez pardon de n'avoir pas compris   Ce qu'était notre amour, Madame  Vous n'aviez que ce fils, vous aviez peur de lui   Et vous l'avez gardé, Madame  Ne me demandez pas ce qu'a été ma vie   Quand vous me l'avez pris, Madame  Je me suis toujours tu, ce n'est pas aujourd'hui   Que je vous le dirais, Madame  Vous eussiez préféré, je vous retrouve là  Qu'il fût mort en héros, Madame  Oui, c'eût été plus noble, je vous crois      Que de mourir d'amour, Madame   Mais qu'il soit mort ici ou qu'il mourût là-bas  Auriez-vous versé moins de larmes?   Il en a décidé, lui seul avait le droit  Il faut vous résigner, Madame    C'est trop tard, maintenant, pour que je vous revienne   Et vous vieillirez seule, Madame   Et ne m'en veuillez pas si je parais cruelle   Mais je l'ai trop aimé, Madame   Pour qu'à la fin du jour, près d'une cheminée  Nous évoquions ensemble, Madame  Celui que, vous et moi, nous avons adoré   Et perdu tout ensemble, Madame     Mais le chagrin m'égare, il faut me pardonner  J'ai mal de votre mal, Madame   Mais que faire, et quoi dire, puisqu'il s'en est allé?   Je ne puis rien pour vous, Madame.   Pour la seconde fois, il va nous séparer.   Non, je ne viendrai pas, Madame,   Car, le perdre deux fois, c'est lourd à supporter.   Vous me comprendrez bien, Madame.     Je reçois, à l'instant où je rentre chez moi,   Votre missive bleue, Madame.   Vingt fois je la relis, et mes yeux n'y croient pas.   Pourtant, c'est écrit là, Madame   Et de votre douleur, je me sens pénétrée   Mais je ne puis plus rien, Madame.   Vous saurez, comme moi, que de l'avoir perdu   C'est lourd à supporter, Madame"
16,Le Mal de Vivre,4:47,"Ça ne prévient pas quand ça arrive   Ça vient de loin   Ça c'est promené de rive en rive   La gueule en coin   Et puis un matin, au réveil   C'est presque rien   Mais c'est là, ça vous ensommeille   Au creux des reins     Le mal de vivre   Le mal de vivre   Qu'il faut bien vivre   Vaille que vivre     On peut le mettre en bandoulière   Ou comme un bijou à la main   Comme une fleur en boutonnière   Ou juste à la pointe du sein   C'est pas forcément la misère   C'est pas Valmy, c'est pas Verdun     Mais c'est des larmes aux paupières   Au jour qui meurt, au jour qui vient     Le mal de vivre   Le mal de vivre   Qu'il faut bien vivre   Vaille que vivre     Qu'on soit de Rome ou d'Amérique   Qu'on soit de Londres ou de Pékin   Qu'on soit d'Egypte ou bien d'Afrique   Ou de la porte Saint-Martin   On fait tous la même prière   On fait tous le même chemin   Qu'il est long lorsqu'il faut le faire   Avec son mal au creux des reins     Ils ont beau vouloir nous comprendre   Ceux qui nous viennent les mains nues   Nous ne voulons plus les entendre   On ne peut pas, on n'en peut plus   Et tous seuls dans le silence   D'une nuit qui n'en finit plus   Voilà que soudain on y pense   À ceux qui n'en sont pas revenus     Du mal de vivre   Leur mal de vivre   Qu'ils devaient vivre   Vaille que vivre     Et sans prévenir, ça arrive   Ça vient de loin   Ça c'est promené de rive en rive   Le rire en coin   Et puis un matin, au réveil   C'est presque rien   Mais c'est là, ça vous émerveille   Au creux des reins     La joie de vivre   La joie de vivre   Oh, viens la vivre   Ta joie de vivre"
17,Parce Que (Je T'Aime),3:52,"C'est parce que ton épaule à mon épaule  Ta bouche à mes cheveux  Et ta main sur mon cou  C'est parce que dans mes reins  Quand ton souffle me frôle  C'est parce que tes mains  C'est parce que joue à joue  C'est parce qu'au matin  C'est parce qu'à la nuit  Quand tu dis ""viens"", je viens  Tu souris, je souris  C'est parce qu'ici ou là  Dans un autre pays  Pourvu que tu y sois  C'est aussi mon pays  C'est parce que je t'aime  Que je préfère m'en aller  Car il faut savoir se quitter  Avant que ne meure le temps d'aimer  C'est parce que j'ai peur de voir s'endeuille  Les minutes, les heures, les secondes passées  C'est parce que je sais qu'il faut un presque rien  Pour défaire une nuit et se perdre au matin  Je ne laisserai pas pencher sur notre lit  Ni l'ombre d'un regret, ni l'ombre d'un ennui  Je ne laisserai pas mourir au fils de jours  Ce qui fut toi et moi, ce qui fut notre amour  Il ne sera jamais emporté par le temps  Je l'emporte moi-même, il restera vivant  Oh laisse-moi, oui je t'aime  Mais je préfère m'en aller  Car il faut savoir se quitter  Avant que ne meure le temps d'aimer  J'en ai vu, comme nous, qui allaient à pas lents  Et portaient leur amour comme on porte un enfant  J'en ai vu, comme nous, qui allaient à pas lents  Et tombaient à genoux, dans le soir finissant  Je les ai retrouvés, furieux et combattants  Comme deux loups blessés, que sont-ils maintenant  Ça je ne veux pas, je t'aime  Je ne veux pas nous déchirer  C'est mieux, crois-moi, de nous quitter  Avant que ne meure le temps d'aimer  C'est mieux, bien mieux, de nous quitter  Avant que ne meure le temps d'aimer"
18,Une Petite Cantate,2:11,"Une petite cantate du bout des doigts Obsédante et maladroite monte vers toi Une petite cantate que nous jouions autrefois Seule je la joue maladroite Si mi la ré sol do fa  Cette petite cantate fa sol do fa Etait pas si maladroite quand c'était toi Les notes qu'on fait facile heureuses au bout de tes doigts Moi j'étais la malhabile Si mi la ré sol do fa  Mais tu est partie fragile vers l'au-delà Et je reste, malhabile fa sol do fa Je te revois souriante assise à ce piano-là Disant bon je joue, toi chante, Chante chante-la pour moi  Si mi la ré si mi la ré si sol do fa Si mi la ré si mi la ré si sol do fa O mon amie O ma douce O ma si petite à moi Mon Dieu qu'elle est difficile cette cantate sans toi  Une petite prière la la la la Avec mon cœur pour la faire et mes dix doigts Une petite prière mais sans un signe de croix Quelle offense Dieu le père il me le pardonnera  Si mi la ré si mi la ré si sol do fa Si mi la ré si mi la ré si sol do fa Les anges avec leur trompette la jouerons jouerons pour toi Cette petite cantate que nous jouions autrefois Les anges avec leur trompette la jouerons jouerons pour toi Cette petite cantate qui monte vers toi Cette petite cantate qui monte vers toi  Si mi la ré si mi la ré si sol do fa"
19,Y'aura du Monde,3:20,"Y aura du monde à l'enterrement,  Si l'on en croit les apparences.  S'ils viennent tous à l'enterrement,  Ceux que je trouve, avec outrance,  Couchés, là, sur mon paillasson  Lorsque je n'y suis pour personne  Ou pendus avec déraison  Au fil de mon téléphone,  Ou pendus avec déraison  Au fil de mon téléphone.   Y aura du monde, assurément,  Au nom du Père, au nom du Fils,  S'ils viennent tous à l'enterrement,  Ceux que j'aimais de père en fils.  Ça me fera un gentil régiment  Me rendant les derniers offices  Pour mes bons et loyaux services  Le jour de mon enterrement,  Pour mes bons et loyaux services Le jour de mon enterrement.   Les celles qui ""Je l'ai bien connue."",  Les pas belles, les cancanières,  Les celles qui ont de la vertu  Et de bien méchantes manières  Viendront dans leur robe de bal  Me dire un petit compliment  Pour ma dernière générale  Le jour de mon enterrement,  Pour ma dernière générale  Le jour de mon enterrement.   Les mondains, les encanaillés  Et mesdames les sous-préfètes,  Trois petits fours et deux avé,  A la fête comme à la fête,  Se diront, pour passer le temps,  A voix basse, des bagatelles  Tout en se repassant la pelle  Le jour de mon enterrement,  Tout en se repassant la pelle  Le jour de mon enterrement.   Ah, je voudrais, rien qu'un instant,  Les voir, sur la dalle froide,  Agenouillés et marmonnant.  En avant pour la mascarade !  Ceux qui viennent et font semblant,  Effeuillant d'une main distraite,  Du bout du coeur, du bout des gants,  Un chrysanthème, un ""je regrette"",  Un peu, beaucoup, passionnément,  Le jour de la dernière fête,  Le jour de la dernière fête,   Le jour de mon dernier matin,  Le jour où je me ferai belle,  Le jour où ""Salut les copains !  Je pars pour là-bas, on m'appelle.""  J'irai cultiver mon jardin,  J'irai voir fleurir mes roses  De l'autre côté du chemin,  De l'autre côté du chemin.   Ça fera du monde à l'enterrement  Et finie, la douce habitude,  Celle-là de passer mon temps  A vivre dans la solitude.  Je sens qu'au dernier rendez-vous,  Non, non, je ne serai pas seulette.  Qu'ils viennent et ce sera vivant,  Le jour de mon enterrement.  Qu'ils viennent et ce sera vivant,  Le jour de mon enterrement.   Je veux que ce soit au printemps,  A l'heure de la belle lumière.  Je veux m'en souvenir longtemps,  De l'heure de mon heure dernière  Et lorsque, je serai couchée  Au dedans de la bonne terre,  Ô vous tous que j'ai tant aimés  Durant cette vie toute entière,  Si vous entendez la, la, la, la,  Ma dernière petite chanson,  Surtout, n'en ayez pas de peine.  C'est pour dire ""Adieu, je vous aime.""  Et je m'en vais le cœur content,  C'est pour dire ""Adieu, je vous aime."",  Le jour de mon enterrement,  Le jour de mon enterrement"
20,"Ni Belle, Ni Bonne",2:36,"Je suis la très mystérieuse, Je suis la mante religieuse. Ni belle, ni bonne, Je n'aime personne Et je passe, bonjour. Je suis celle de la nuit, Je suis celle de l'amour Et je croque le mari Qui rode à mon alentour.  Mais non, mes belles, Mes tourterelles, Je suis douce, Si douce, douce. J'ai le cœoeur tendre Et patte de velours Et, pour me prendre Au piège de l'amour, Il n'y en a qu'un Qui sait poser ses mains Au creux de mon cou, Au creux de mes reins.  Pour vous, je suis mystérieuse, La noire, la fleur vénéneuse,  Ni belle, ni bonne Et qui passe, bonjour. Il s'en est fallu d'un rien, J'étais blonde au nez mutin. Chacun a la gueule qu'il a. Moi j'ai la mienne et voilà.  Pourtant si douce, Oh douce, douce, Je suis la fidèle, La pas cruelle. Quand je vous quitte, Je vais, cheveux aux vent. Je vais cueillir La petite fleur des champs Mais, pour vous plaire, Lorsque revient le soir, Sous les lumières, Ange du désespoir.  Je suis la très mystérieuse, La noire, la fleur vénéneuse, Ni belle, ni bonne, Je n'aime personne Et je passe, bonjour, Et je passe, bonjour"
21,Le Temps du Lilas,2:38,"Il a foutu le camp, le temps du lilas  Le temps de la rose offerte  Le temps des serments d'amour  Le temps des toujours, toujours  Il m'a plantée là, sans me laisser d'adresse  Il est parti, adieu Berthe  Si tu le vois, ramène-le moi  Le joli temps du lilas    On en sourit du coin de l’œil  Mais on en rêve, du grand amour  Je l'ai connu, j'en porte le deuil  Ça ne peut durer toujours  Je l'ai valsé au grand soleil  La valse qui vous fait la peau douce  Je l'ai croqué, le fruit vermeil  À belle dent, à belle bouche    J'en ai profité, du temps du lilas  Du temps de la rose offerte  Du temps des serments d'amour  Du temps des toujours, toujours  Avant qu'il me quitte, pour me planter là  Qu'il me salue, adieu Berthe  J'en ai profité, t'en fais pas pour moi  Du joli temps du lilas    Il nous arrive par un dimanche  Un lundi, un beau jour comme ça  Alors, chaque nuit qui se penche  S'allume dans un feu de joie  Et puis un jour, c'est la bataille  Meurent la rose et le lilas  Fini le temps des épousailles  C'est la guerre entre toi et moi    Et le voilà qui fout le camp sans nous crier gare  La rose s'est trop ouverte  On veut le rattraper mais il est trop tard  Le joli temps du lilas  Il vous plante là, sans laisser d'adresse  Salue et adieu Berthe  Il vous file entre les doigts  Le joli temps du lilas    Mais va-t'en balancer à ses branches  Va-t'en rêver dans ses jardins  Va-t'en traîner, hanche contre hanche  Du soir jusqu'au petit matin  Mais va-t'en profiter du temps du lilas  Du temps de la rose offerte  Du temps des serments d'amour  Du temps des toujours, toujours    Ne reste pas là, va-t'en le cueillir  Il passe et puis adieu Berthe  T'en fais pas pour moi, j'ai mes souvenirs  Du joli temps du lilas"
22,L' Homme en Habit Rouge,3:34,"Il venait, je ne sais,  D'ici, là-bas, de n'importe où, de nulle part,  Et d'ailleurs, on s'en fout,  Nous, on l'avait appelé l'homme en habit rouge,  De cristal, et de feu,  Fleurs éclatées comme l'amour à la lumière,  Fabuleux, il marchait,  S'avançant dans le soleil, l'homme en habit rouge,    Je l'avais rencontré là, dans un bar,  Sur une planète vraiment bizarre,  Il fumait des fleurs aux parfums étranges,  Et qui semblaient l'envoyer jusqu'aux anges,    Qui es-tu, d'où viens-tu,  Miraculeusement apparu, dis-moi, dis-moi, dis-moi,  D'autre part, de nulle part,  Dis-moi, quel est ton pays, l'homme en habit rouge,    Il m'a dit ""viens, je te ferai connaître,  Ce pays d'où tu pourras enfin naître"",  Et j'ai vu des lacs aux couleurs étranges,  Et j'ai cru entendre chanter les anges,    Fascinée, envoûtée,  J'ai suivi l'homme, celui-là en habit rouge,  Je marchais près de lui,  Rubis, velours, et sur le cœur des pavots rouges,  De cristal et de feu,  Fleurs éclatées comme l'amour à la lumière,  J'ai suivi, j'ai aimé,  Avec lui, je vivais ma vie en habit rouge,    Puis il a disparu un soir,  Pour une planète encore plus bizarre,  Parfumée de fleurs aux parfums étranges,  Il a fini par rejoindre les anges,    Apparu, disparu,  Magicien du matin, surgi de la lumière,  Rendez-moi, l'homme qui,  Faisait ma vie en fleurs de feu de pavots rouges,  Mon habit se ternit,  Mes fleurs se fanent et j'ai perdu ma lumière,  Rendez-moi, celui-là,  Qui venait, je ne sais,  D'ici, là-bas, de n'importe où, de nulle part,    Rendez-moi, l'homme qui,  Faisait ma vie en fleurs de feu de pavots rouges,  L'homme en habit rouge,  L'homme en habit rouge"
23,La Colere,2:37,"Tu bouges, tu bouges ?Je ne bougerai pas, j'attendsEt rouge, et rouge,Une flamme s'en va, dansantEt soudain, c'est la terreQui s'ouvre, qui s'ouvre,Vocifère ta colère, qui claque, éclate.Tu bouges, tu bouges.Moi je ne bouge pas, j'attends.Tu tonnes, résonnes.Le bruit de tes cris, maintenant.Tu casses, agaces.Le temps a suspendu son temps.Tu armes tes armes, tu guettes mes larmesEt je reste de glace,Méfiante, prudente.Tes armes, tes dramesNe m'alarmeront pas, j'attendsEt je guette, je guette.Je vais saisir entre mes dents.Je guette, je guetteL'instant où tu vas, pantelant,Reprendre ton souffle, ton souffleQui s'essoufle, s'essoufle.Ça ne tardera pas, attends.Alors, alorsDémente mais lente, je me déplace lentement.Mes hanches balancent.J'ai un couteau entre mes dents.Ma bouche, si douce, crache le feu et les serpents,La folie, la furie.Je hurle vengeance.Je n'épargnerai rien, attends.La terre, la terreS'ouvre, s'ouvre.C'est fini, c'est fini.Je ne veux plus de nous, va-t'en.Va-t'en, va-t'en...Tu bouges, tu bouges ?Je ne bougerai pas, j'attendsEt rouge, et rouge,Une flamme s'en va, dansantEt soudain, c'est la terreQui s'ouvre, qui s'ouvre,Vocifère ta colère, qui claque, éclate.Tu rages, orages.Je te regarde et je t'attends.Tourmente, tourmente,Ta colère va grandissant.Géante, violente,Ta furie dévaste le temps.Tu armes tes armes, tu guettes mes larmes,Injuries, incendies.Je ne bougerai pas, j'attends.Je guette, je guette.Je vais saisir entre mes dents.Je guette, je guette, l'instant où tu vas, pantelant,Reprendre ton souffle, ton souffle qui s'essoufle,Ton souffle s'essoufle, ça ne tardera pas, attends.Alors, alors ?Je bouge, je bouge, je me déplace lentementEt rouge, et rouge,Une flamme s'en va dansantEt soudain, c'est l'enferQui s'ouvre, s'ouvre,Vocifère ma colèreQui claque, éclate.Je bouge, je bouge,Tu me regardes, attends,Démente, violente, comme la foudre et l'ouraganGéante, géante,Ma folie dévaste le temps.J'injurie, j'incendie.C'est fini, c'est fini.Je ne veux plus de nous, va-t'en,Va-t'en, va-t'en... ________________________________________________________________________________________________________  You move, you move Do not move, j'attendsEt red, and red, A flame goes, suddenly dansantEt is terreQui opens, which opens scream your anger, which smack, éclate.Tu move, you move bouges.Moi I can not wait. You tonnes résonnes.Le noise of your cries, maintenant.Tu broken agaces.Le weather temps.Tu suspended its arms your arms, you Patient I rest my larmesEt ice, wary, prudente.Tes weapons, your dramesNe m'alarmeront not, I j'attendsEt stalks, I'll take guette.Je between my dents.Je watches, I guetteL'instant where you go, Pantelis, Resume your breath, your souffleQui s'essoufle, s'essoufle. It will not, attends.Alors, alorsDémente but slow, I move lentement.Mes hips balancent.J got a knife in my mouth dents.Ma if fresh , Spits fire and snakes, Madness, the furie.Je yells vengeance.Je will spare nothing attends.La land, terreS'ouvre, opens. It's finished is not fini.Je we want more, go away. Go away, go away ... You move, you move Do not move, j'attendsEt red, and red, A flame goes , DansantEt suddenly, the terreQui opens, which opens scream your anger, which smack, éclate.Tu rages, orages.Je you look and I expect. Tourmente, turmoil, Ta anger is growing. Giant, violent, Ta fury devastated the tes temps.Tu arms weapons, you Patient my tears, Injuries, incendies.Je not moving, waiting. I stalks, I'll take guette.Je between my dents.Je watches, I watches, the moment you go, Pantelis, Resume your breath, your breath s'essoufle, Ton s'essoufle breath, it will not delay, attends.Alors, then? I move, I move, I move lentementEt red And red, A flame goes dansantEt suddenly, the enferQui opens, opens colèreQui slap my scream, éclate.Je moves, I move, you look at me, wait, insane, violent, as lightning and ouraganGéante, giant, Ma madness engulfs the temps.J 'injuries, j'incendie. It's finished is not fini.Je want more of us will worry, Will ', be thee ..."
24,De Jolies Putes Vraiment,2:22,"Nous avons eu mam'zelle Pompon  Nous avons eu la grosse Charlotte  Ninie de Vannes et la Zonzon   Qui arrosait chaque soir sa motte   Au cognac et au Marsala  Nous avons eu Marie Ficelle   Qui revenait de Douala   Et qui chatouillait le colonel    De jolies putes, vraiment   Et un vraiment bien beau bordel  Même qu'à Dakar  Ça, je peux le dire  Ils n'en avaient pas de pareil    Nous avons eu Lulu Mange-Tout  Nana-Frisson et miss Poilpoil  Celle qui rendit les hommes fous   Quand elle dansait avec ses voiles   Qui cachaient même pas son cœur     Ni ses six poils de salsifis  Nous avons eu Nini d'Honfleur   Et Rita qui pissait au lit    De jolies putes, vraiment   Et un vraiment bien beau bordel  Même qu'à Dakar  Ça, je peux le dire  Ils n'en avaient pas de pareil"
25,J'Ai Troque,2:10,"J'ai troqué mes chaussettes blanches   Contre des bas noirs   Et mon sarrau du dimanche   Contre de la moire  Mon doux regard d'infante   Et mes allures guindées   Pour des regards d'amante  Pour des airs encanaillés  Les matinées enfantines   Où l'on bousculait Chopin  Les réunions de cousines   Autour d'un fuseau de lin  Les petites bonnes à tout faire   Que mon père affectionnait   Et les amants de ma mère   Qui s'installaient pour l'année  Ben, j'en ai eu assez    J'ai troqué mes chaussettes blanches   Contre des bas noirs   Et mon sarrau du dimanche   Contre de la moire   Et ce besoin de tendresse   Que je trimbalais   L'ai changé pour des caresses  L'ai changé pour des baisers    J'ai quitté le vieux domaine   Où mes rêves agonisaient  Mon titre de châtelaine   Sans soupirs et sans regrets  La rue qui est une grande famille   N'a pas hésité  Elle a fait de moi sa fille  Elle m'a adopté  Elle a transformé en rires  Mes airs tristes d'autrefois  Elle m'a changée, on peut le dire  Me voilà fille de joie    J'ai troqué mes chaussettes blanches   Contre des bas noirs   Et mon sarrau du dimanche   Contre de la moire"
26,Ma Maison,2:08,"Je m'invente un pays où vivent des soleils Qui incendient les mers et consument les nuits, Les grands soleils de feu, de bronze ou de vermeil, Les grandes fleurs soleils, les grands soleils soucis, Ce pays est un rêve où rêvent mes saisons Et dans ce pays-là, j'ai bâti ma maison.  Ma maison est un bois, mais c'est presque un jardin Qui danse au crépuscule, autour d'un feu qui chante, Où les fleurs se mirent dans un lac sans tain Et leurs images embaument aux brises frissonnantes. Aussi folle que l'aube, aussi belle que l'ombre, Dans cette maison-là, j'ai installé ma chambre.  Ma chambre est une église où je suis, à la fois Si je hante un instant, ce monument étrange Et le prêtre et le Dieu, et le doute, à la fois Et l'amour et la femme, et le démon et l'ange. Au ciel de mon église, brûle un soleil de nuit. Dans cette chambre-là, j'y ai couché mon lit.  Mon lit est une arène où se mène un combat Sans merci, sans repos, je repars, tu reviens, Une arène où l'on meurt aussi souvent que ça Mais où l'on vit, pourtant, sans penser à demain, Où mes grandes fatigues chantent quand je m'endors. Je sais que, dans ce lit, j'ai ma vie, j'ai ma mort.  Je m'invente un pays où vivent des soleils Qui incendient les mers et consument les nuits, Les grands soleils de feu, de bronze ou de vermeil, Les grandes fleurs soleils, les grands soleils soucis. Ce pays est un rêve où rêvent mes saisons Et dans ce pays-là, j'ai bâti ta maison... ________________________________________________________________________________________________________  I m'inventer a country frequented by suns Who burned the seas and consume night Large suns fire, or gilt bronze, The large flowers suns, the major concerns suns, This country is a dream that my dream season And in this country, I built my house.  My house is a wood, but it is almost a garden Dancing at dusk, around a fire singing, Where the flowers went into a lake without a certain And their image fills the breezes thrilling. As crazy as dawn, as beautiful as the shadows, In this house, I installed my room.  My room is a church where I am, both If I haunts a moment, this strange monument And the priest and God, and doubt, both And love and the woman, and the devil and angel. In heaven my church, burning sun at night. In this room there, I slept my bed.  My bed is an arena where leads a fight No thank you, without rest, I repaired, you come back, An arena where one died as often as it But where we live, yet, without thinking about tomorrow Where my great fatigue sing when I fall asleep. I know that in this bed, I have my life, I have my death.  I m'inventer a country frequented by suns Who burned the seas and consume night Large suns fire, or gilt bronze, The large flowers suns, the major concerns suns. This country is a dream that my dream season And in this country, I built your house ..."
