,song,time,lyrics
64,Deuxieme Generation,4:40,"J'm'appelle Slimane et j'ai quinze ans  J'vis chez mes vieux à La Courneuve  J'ai mon C.A.P. d'délinquant  J'suis pas un nul j'ai fait mes preuves  Dans la bande c'est moi qu'est l'plus grand  Sur l'bras j'ai tatoué une couleuvre.    J'suis pas encore allé en taule  Paraît qu'c'est à cause de mon âge  Paraît d'ailleurs qu'c'est pas Byzance  Que t'es un peu comme dans une cage  Parc'que ici tu crois qu'c'est drôle  Tu crois qu'la rue c'est les vacances    J'ai rien à gagner, rien a perdre  Même pas la vie  J'aime que la mort dans cette vie d'merde  J'aime c'qu'est cassé  J'aime c'qu'est détruit  J'aime surtout c'qui vous fait peur  La douleur et la nuit    J'ai mis une annonce dans Libé  Pour m'trouver une gonzesse sympa  Qui boss'rait pour m'payer ma bouffe  Vu qu'moi, l'boulot pour que j'y touche  Y m'faudrait deux fois plus de doigts  Comme quoi, tu vois, c'est pas gagné    C'que j'voudrais, c'est être au chôm'du  Palper du blé sans rien glander  Pi comme ça, j's'rais à la sécu  J'pourrais grattos me faire remplacer  Toutes les ratiches que j'ai perdues  Dans des bastons qu'ont mal tourné.    J'ai rien à gagner, rien à perdre  Même pas la vie  J'aime que la mort dans cette vie d'merde  J'aime c'qu'est cassé  J'aime c'qu'est détruit  J'aime surtout tout c'qui vous fait peur  La douleur et la nuit    J'ai même pas d'tunes pour m'payer d'l'herbe  Alors, je m'défonce avec c'que j'peux  Le trychlo, la colle à rustine  C'est vrai qu'des fois ça fout la gerbe  Mais pour le prix, c'est c'qu'on fait d'mieux  Et pi, ça nettoie les narines.    Le soir, on rôde sur les parkings  On cherche une B.M. pas trop ruinée  On l'emprunte pour une heure ou deux    On largue la caisse à la Porte Dauphine  On va aux putes, juste pour mater  Pour s'en souvenir l'soir dans nos pieux.    J'ai rien à gagner, rien à perdre  Même pas la vie  J'aime que la mort dans cette vie d'merde  J'aime c'qu'est cassé  J'aime c'qu'est détruit  J'aime surtout tout c'qui vous fait peur  La douleur et la nuit    Y'a un autr' truc qui m'branche aussi  C'est la musique avec des potes  On a fait un groupe de hard rock  On répète le soir dans une cave  Sur des amplis un peu pourris  Sur du matos un peu chourave    'n a même trouvé un vieux débile  Qui voulait nous faire faire un disque  Ça a foiré parc'que c'minable  Voulait pas qu'on chante en kabyle  On y a mis la tête contre une brique  Que même la brique, elle a eu mal    J'ai rien à gagner, rien à perdre  Même pas la vie  J'aime que la mort dans cette vie d'merde  J'aime c'qu'est cassé  J'aime c'qu'est détruit  J'aime surtout tout c'qui vous fait peur  La douleur et la nuit    Des fois, j'me dis qu'à 3000 bornes  De ma cité, y'a un pays  Que j'connaîtrai sûr'ment jamais  Que p't'être c'est mieux, p't'être c'est tant pis  Qu'là-bas aussi, j's'rai étranger  Qu'là-bas non plus, je s'rai personne    Alors, pour m'sentir appartenir  A un peuple, à une patrie  J'porte autour de mon cou sur mon cuir  Le keffieh noir et blanc et gris  Je m'suis inventé des frangins  Des amis qui crèvent aussi    J'ai rien à gagner, rien à perdre  Même pas la vie  J'aime que la mort dans cette vie d'merde  J'aime c'qu'est cassé  J'aime c'qu'est détruit  J'aime surtout tout c'qui vous fait peur  La douleur et la nuit"
65,Doudou S'En Fout,5:00,"Y'a des doudous partout, c'est fou   Celle de ma chanson, elle a les yeux vraiment doux  On dirait des cailloux, des perles  Aussi noires que sa peau cachou    Elle travaille dans un magasin  Elle vend des maillots de bain  A des belles et à des boudins  A des moches et à des bien  A des vieilles qu'ont la peau qui craint   A des jeunes qu'en prennent bien soin  A des pucelles à des putains  Et toute la journée il faut se les fader    Dans son petit magasin  Le soleil n'entre jamais, mais c'est très bien  La doudou elle s'en fout  Au mois d'août elle met les bouts    Des bikinis pourris très chers  A fleurs ou à rayures panthère  'L'est polie avec les mémères  Qui mérit'raient des beignes  'L'est gentille avec les belles-mères  Elle connaît pas la mienne  La doudou, c'est sans dire un mot  Qu'elle supporte les pauvres têtes  Des pouffiasses de la conso'  Qui croient comme des bêtes que la beauté s'achète  Dans son petit magasin  L'amour n'entre jamais, mais ça n'fait rien  La doudou, elle s'en fout  Au mois d'Août, elle mes les bouts    La doudou va larguer bientôt  Son tout petit boulot de vendeuse de maillots  Dans un pays plus chaud, plus beau  Elle va brûler sa peau    Dans son île sous les cocotiers  Où elle est la plus belle  Le soleil, l'amour, le reggae  Vont bientôt s'occuper d'elle  De son corps bronzé tout entier  Sans la marque du maillot  La doudou n'en porte jamais  Elle dit : ce truc idiot, c'est bon pour les cageots    Dans son petit magazin  La doudou trouve qu'il est long le mois de juin  La doudou, elle s'en fout  Au mois d'Août, elle met les bouts    La doudou elle s'en fout  Au mois d'août elle met les bouts"
66,En Cloque,4:12,"Elle a mis sur l' mur  Au dessus du berceau  Une photo d'Arthur  Rimbaud  Avec ses cheveux en brosse  Elle trouve qu'il est beau  Dans la chambre du gosse  Bravo  Déjà les petits anges  Sur le papier peint  J' trouvais ça étrange  J' dis rien  Elle me font marrer  Ses idées loufoques  Depuis qu'elle est  En cloque    Elle s' réveille la nuit  Veut bouffer des fraises  Elle a des envies  Balaises  Moi, j' suis aux petits soins  J' me défonces en huit  Pour qu'elle manque de rien  Ma petite  C'est comme si j' pissais  Dans un violoncelle  Comme si j'existais  Plus pour elle  Je m' retrouve planté  Tout seul dans mon froc  Depuis qu'elle est  En cloque    Le soir elle tricote  En buvant d' la verveine  Moi j' démêle ses pelotes  De laine  Elle use les miroirs  A s' regarder dedans  A s' trouver bizarre  Tout le temps  J' lui dit qu'elle est belle  Comme un fruit trop mûr  Elle croit qu' je m' fous d'elle  C'est sûr  Faut bien dire s' qu'y est  Moi aussi j' débloque  Depuis qu'elle est  En cloque    Faut qu' j' retire mes grolles  Quand j' rentre dans la chambre  Du petit rossignol  Qu'elle couve  C'est qu' son petit bonhomme  Qu'arrive en Décembre    Elle le protège comme  Une louve  Même le chat pépère  Elle en dit du mal  Sous prétexte qu'il perd  Ses poils  Elle veut plus l' voir traîner  Autour du paddock  Depuis qu'elle est  En cloque    Quand j' promène mes mains  D' l'autre côté d' son dos  J' sens comme des coups de poings  Ça bouge  J' lui dis ""t'es un jardin""  ""Une fleur, un ruisseau""  Alors elle devient  Toute rouge  Parfois c' qu'y m' désole  C' qu'y fait du chagrin  Quand j' regarde son ventre  Puis l' mien  C'est qu' même si j' devenais  Pédé comme un phoque  Moi j' serai jamais  En cloque"
67,Fatigue,5:54,"Jamais une statue ne sera assez grande  Pour dépasser la cime du moindre peuplier  Et les arbres ont le cœur infiniment plus tendre  Que celui des hommes qui les ont plantés  Pour toucher la sagesse qui ne viendra jamais  Je changerai la sève du premier olivier  Contre mon sang impur d'être civilisé  Responsable anonyme de tout le sang versé    Fatigué, fatigué  Fatigué du mensonge et de la vérité  Que je croyais si belle, que je voulais aimer  Et qui est si cruelle que je m'y suis brûlé  Fatigué, fatigué    Fatigué d'habiter sur la planète Terre  Sur ce brin de poussière, sur ce caillou minable  Sur cette fausse étoile perdue dans l'univers  Berceau de la bêtise et royaume du mal  Où la plus évoluée parmi les créatures  A inventé la haine, le racisme et la guerre  Et le pouvoir maudit qui corrompt les plus purs  Et amène le sage à cracher sur son frère    Fatigué, fatigué  Fatigué de parler, fatigué de me taire  Quand on blesse un enfant, quand on viole sa mère  Quand la moitié du monde en assassine un tiers  Fatigué, fatigué    Fatigué de ces hommes qui ont tué les indiens  Massacré les baleines, et bâillonné la vie  Exterminé les loups, mis des colliers aux chiens  Qui ont même réussi à pourrir la pluie  La liste est bien trop longue de tout ce qui m’écœure  Depuis l'horreur banale du moindre fait divers  Il n'y a plus assez de place dans mon cœur  Pour loger la révolte, le dégoût, la colère    Fatigué, fatigué  Fatigué d'espérer et fatigué de croire  A ces idées brandies comme des étendards  Et pour lesquelles tant d'hommes ont connu l'abattoir  Fatigué, fatigué    Je voudrais être un arbre, boire à l'eau des orages  Pour nourrir la terre, être ami des oiseaux  Et puis avoir la tête si haut dans les nuages  Pour qu'aucun homme ne puisse y planter un drapeau  Je voudrais être un arbre et plonger mes racines  Au cœur de cette terre que j'aime tellement  Et que ces putains d'hommes chaque jour assassinent  Je voudrais le silence enfin et puis le vent    Fatigué, fatigué  Fatigué de haïr et fatigué d'aimer  Surtout ne plus rien dire, ne plus jamais crier  Fatigué des discours, des paroles sacrées    Fatigué, fatigué  Fatigué de sourire, fatigué de pleurer  Fatigué de chercher quelques traces d'amour  Dans l'océan de boue où sombre la pensée    Fatigué, fatigué"
68,Je Suis un Voyou,3:01,"Ci-gît au fond de mon cœur une histoire ancienne,  Un fantôme, un souvenir d'une que j'aimais  Le temps, à grands coups de faux, peut faire des siennes,  Mon bel amour dure encore, et c'est à jamais    J'ai perdu la tramontane  En trouvant Margot,  Princesse vêtue de laine,  Déesse en sabots  Si les fleurs, le long des routes,  Se mettaient à marcher,  C'est à la Margot, sans doute,  Qu'elles feraient songer  Je lui ai dit "" De la Madone,  Tu es le portrait !""  Le Bon Dieu me le pardonne,  C'était un peu vrai  Qu'il me le pardonne ou non,  D'ailleurs, je m'en fous,  J'ai déjà mon âme en peine  Je suis un voyou.    La mignonne allait aux vêpres  Se mettre à genoux,  Alors j'ai mordu ses lèvres  Pour savoir leur goût  Elle m'a dit, d'un ton sévère  ""Qu'est-ce que tu fais là?""  Mais elle m'a laissé faire,  Les filles c'est comme ça  Je lui ai dit : "" Par la madone,  Reste auprès de moi!""  Le Bon Dieu me le pardonne  Mais chacun pour soi  Qu'il me le pardonne ou non,  D'ailleurs, je m'en fous,  J'ai déjà mon âme en peine  Je suis un voyou.    C'était une fille sage,  A ""bouch', que veux tu?""  J'ai croqué dans son corsage  Les fruits défendus  Elle m'a dit d'un ton sévère  ""Qu'est-ce que tu fais là ?""  Mais elle m'a laissé faire,  Les filles c'est comme ça  Puis j'ai déchiré sa robe,  Sans l'avoir voulu  Le Bon Dieu me le pardonne  Je n'y tenais plus  Qu'il me le pardonne ou non,  D'ailleurs, je m'en fous,  J'ai déjà mon âme en peine  Je suis un voyou.    J'ai perdu la tramontane  En perdant Margot,  Qui épousa, contre son âme,  Un triste bigot  Elle doit avoir à l'heure,  A l'heure qu'il est,  Deux ou trois marmots qui pleurent  Pour avoir leur lait  Et, moi, j'ai tété leur mère  Longtemps avant eux  Le Bon Dieu me le pardonne  J'étais amoureux!  Qu'il me le pardonne ou non,  D'ailleurs, je m'en fous,  J'ai déjà mon âme en peine  Je suis un voyou."
69,Marchand de Cailloux,4:29,"Dis, Papa, quand c'est qu'y passe   Le marchand d'cailloux  J'en voudrais dans mes godasses   À la place des joujoux  Avec mes copines en classe   On comprend pas tout  Pourquoi des gros dégueulasses   Font du mal partout    Pourquoi les enfants d'Belfast   Et d'tous les ghettos  Quand y balancent un caillasse   On leur fait la peau  J'croyais qu'David et Goliath   Ça marchait encore  Qu'les plus p'tits pouvaient s'débattre   Sans être les plus morts    Dis, Papa, quand c'est qu'y passe   Le marchand d'liberté  'L'en a oublié un max   En faisant sa tournée  Pourquoi des mômes crèvent de faim   Pendant qu'on étouffe  D'vant nos télés comme des crétins   Sous des tonnes de bouffe    Dis, Papa, quand c'est qu'y passe   Le marchand d'tendresse  S'il est sur l'trottoir d'en face   Dis-y qui traverse  J'peux lui enfiler un peu   Pour ceux qu'en ont besoin  J'en ai reçu tellement mon vieux   Qu'j'veux en donner tout plein    J'veux partager mon Mac-do   Avec ceux qui ont faim  J'veux donner d'l'amour bien chaud   À ceux qu'ont plus rien  Est-ce que c'est ça être coco   Ou être un vrai chrétien  Moi j'me fous de tous ces mots   J'veux être un vrai humain    Dis, Papa, tous ces discours   Me font mal aux oreilles  Même ceux qui sont plein d'amour   C'est kif-kif-pareil  Ça m'fait comme des trous dans la tête   Ça m'pollue la vie et tout  Ça fait qu'je vois sur ma planète   Des intifada partout    Dis, Papa, quand c'est qu'y passe   Le marchand d'cailloux  J'en voudrais dans mes godasses   À la place des joujoux  Mais p'têt' que sur ta guitare   J'en jett'rai aussi  Si tu t'sers de moi, trouillard   Pour chanter tes conneries  Mais p'têt' que sur ta guitare   J'en jett'rai aussi  Si tu t'sers de moi, trouillard   Pour chanter tes conneries"
70,Marche a l'Ombre,3:46,Quand l' baba cool cradoque  Est sorti d' son bus VolksWagen  Qu'il avait garé comme une loque  Devant mon rad'  J'ai dit à Bob qu'était au flip  Viens voir le mariole qui s' ramène  Vise la dégaine  Quelle rigolade  Patchoulli patogasses  Le Guide du Routard dans la poche  Aré Krishna à mort  Cheveux au henné  Oreilles percées  Tu vas voir qu'à tous les coups  Y va nous taper cent balles  Pour s' barrer à Khatmandou  Ou au Népal  Avant qu'il ait pu dire un mot  J'ai chopé l' mec par le paletot    Et j' ui ai dit  Toi tu m' fous les glandes  Pis t'as rien à foutre dans mon monde  Arrache toi d' là t'es pas d' ma bande  Casse toi tu pues  Et marche à l'ombre    Une p'tite bourgeoise bécheuse  Maquillée comme un carré d'as  A débarqué dans mon gastos  Un peu plus tard  J'ai dit à Bob qu'était au flipp'  Reluques la tronche à la pouffiasse  Vises la culasse  Et les nibards  Collants léopards homologués chez SPA  Monoï et Challimard  Futal en skaï comme Travolta  Qu'est ce qu'è vient nous frimer la tête  Non mais ess' croit au Palace  J' peux pas sacquer les starlettes  Ni les blondasses  Avant qu'elle ait bu son cognac  J' l'ai chopée par le colback    Et j'ui ai dit  Toi tu m' fous les glandes  Pis t'as rien à foutre dans mon monde  Arrache toi d' là t'es pas d' ma bande  Casse toi tu pues  Et marche à l'ombre    Un p'tit Rocky bargeo  Le genre qui s'est gouré d' trottoir  Est v'nu jouer les Marlon Brando  Dans mon saloon  J'ai dit à Bob qu'avait fait tilt  Arrête j'ai peur c'est un blouson noir  J' veux pas d'histoires  Avec ce clown  Derrière ses pauvr' Raybane  J' vois pas ses yeux  Et ça m'énerve  Si ça s' trouve i' m regarde  Faut qu'il arrête sinon j' le crève  Non mais qu'est ce que c'est qu' ce mec  Qui vient user mon comptoir  L'a qu'à r'tourné chez les Grecs  Se faire voir  Avant qu'il ait bu son viandox  J' l'ai chopé contre l' juke-box    Et j'ui ai dit  Toi tu m' fous les glandes  Pis t'as rien à foutre dans mon monde  Arrache toi d' là t'es pas d' ma bande  Casse toi tu pues  Et marche à l'ombre    Pis j' me suis fait un punk  Qu'avait pas oublié d'être moche  Et un intellectuel en Loden genre Nouvel Obs'  Quand Bob a massacré l' flipper  On n'avait plus une tune en poche  J'ai réfléchis  Et j' me suis dit  C'est vrai que j' suis épais  Comme un sandwich SNCF  Et qu' demain j' peux tomber  Sur un balaise qui m' casse la tête  Si c' mec là me fait la peau  Et que j' crève la gueule sur l' comptoir  Si la mort me paye l'apéro  D'un air vicelard  Avant qu'è m'emmène voir la haut  Si y'a du monde dans les bistrots    J'ui dirait  Toi tu m' fous les glandes  Pis t'as rien à foutre dans mon monde  Arraches toi d' là t'es pas d' ma bande  Casse toi tu pues  Et marche à l'ombre    Casse toi tu pues  Et marche à l'ombre  Casse toi tu pues
71,Le Mauvais Sujet Repenti,2:47,"Elle avait la taille faite au tour,  Les hanches pleines,  Et chassait le mâle aux alentours  De la Madeleine  A sa façon de me dire "" Mon rat,  Est-ce que je te tente?""  Je vis que j'avais affaire à  Une débutante    L'avait le don, c'est vrai, j'en conviens,  L'avait le génie,  Mais, sans technique, un don n'est rien  Qu'un' sale manie  Certes on ne se fait pas putain  Comme on se fait nonne,  C'est du moins ce qu'on prêche, en latin,  A la Sorbonne    Me sentant rempli de pitié  Pour la donzelle,  Je lui enseignai, de son métier,  Les petites ficelles  Je lui enseignai le moyen du bientôt  Faire fortune,  En bougeant l'endroit où le dos  Ressemble à la lune    Car, dans l'art de faire le trottoir,  Je le confesse,  Le difficile est du bien savoir  Jouer des fesses  On ne tortille  pas son popotin  De la même manière,  Pour un droguiste, un sacristain,  Un fonctionnaire    Rapidement instruite par  Mes bons offices,  Elle m'investit d'une part  Dises bénéfices  On s'aida mutuellement,  Comme dit le poète.  Elle était le corps, naturellement,  Puis moi la tête    Un soir, à la suite de  Manœuvres douteuses,    Elle' tomba victime d'une  Maladie honteuse  Lors, en tout bien, toute amitié,  En fille probe,  Elle me passa la moitié  De ses microbes    Après des injections aiguës  D'antiseptique,  J'abandonnai le métier d'cocu  Systématique  Elle eut beau pousser des sanglots,  Braire à tu'-tête,  Comme je n'étais qu'un salaud,  Je me fis honnête    Sitôt privée de ma tutelle,  Ma pauvre amie  Courut essuyer du bordel  Les infamies  Paraît qu'elle se vend même à des flics,  Quelle décadence!  Y a plus de moralité publique  Dans notre France"
72,La Medaille,2:44,Un pigeon s'est posé  Sur l'épaule galonnée  Du Maréchal de France  Et il a décoré  La statue dressée  D'une gastrique offense  Maréchaux assassins  Sur vos bustes d'airain  Vos poitrines superbes  Vos médailles ne sont  Que fientes de pigeons  De la merde    Un enfant est venu  Aux pieds de la statue  Du Maréchal de France  Une envie naturelle  L'a fait pisser contre elle  Mais en toute innocence  Maréchaux assassins  Le môme mine de rien  A joliment vengé  Les enfants et les mères  Que dans vos sales guerres  Vous avez massacrés    Un clodo s'est couché  Une nuit juste aux pieds  Du Maréchal de France  Ivre mort au matin  Il a vomi son vin  Dans une gerbe immense  Méréchaux assassins  Vous ne méritez rien  De mieux pour vos méfaits  Que cet hommage immonde  Pour tout le sang du monde  Par vos sabres versé    Un couple d'amoureux  S'embrasse sous les yeux  Du Maréchal de France  Muet comme un vieux bonze  Il restera de bronze  Raide comme une lance  Maréchaux assassins  L'amour ne vous dit rien  A part bien sûr celui  De la Patrie hélas  Cette idée dégueulasse  Qu'à mon tour je conchie
73,Mon Amoureux,4:49,"J't'en supplie mon Papou si j'ramène un d'ces quatres  Mon amoureux chez nous  Lui file pas un coup d'boule une mandale un coup d'latte  Lui fais pas bouffer des clous  Fous pas l'feu à sa mob qui s'ra garée en bas  L'appelle pas « Microbe » l'est plus grand qu'toi  Lui dit pas qu'il est moche et qu'il a l'ch’veux gras  Lui fait pas les poches y fume pas    T'en fait pas Papa, mon amoureux tu l'aim'ras  Il écoute que Brassens et toi  C'est pas un premier de la classe  Il est ‘achement plus beau  On dirait toi sur tes vieilles photos    Tu craignais que j'ramène un p’tit con-Chevignon  Il a qu'un gros pull en laine  Pas d'boucle d’oreille dans l'nez et même pas d'blouson  Il est plutôt normal comme dégaine  D'abord c'est obligé qu'tu craques pour mon Manouche  Il adore la pluie et le vent  Il aime René Fallet et y pêche à la mouche  Et en plus il est protestant    T'en fait pas, Papa mon amoureux tu l'aimeras  Il a tatoué Guevara sur le bras  Question dope pas d'lézard  Il est accro qu'à moi  Y joue de la guitare il aime les chats    Il est dernier en gym toujours prem' en redac’  Y dessine on dirait Hugo Pratt  Dans deux ans y veut s'arracher au Niger  Bosser pour Médecins sans frontière  Te bile pas pour l'armée y veut se faire insoumis  Je lui ai même dit qu’on le planquerait  En virant toutes mes peluches,mon Marsupilami  Y'a bien une petite place sous mon lit    T'en fait pas Papa, mon amoureux tu l'aimeras  Y lit des livres que tu comprendrais pas  Du sport il en fait pas  N'empêche qu'en championnat  Il aime que Lens et Marseille comme toi    T’en fait pas Papa, mon amoureux tu l'aimeras  Au bras de fer l'est aussi nul que toi  T'en fais pas, tu l'aimeras  Pendant au moins  Une semaine ou un mois comme moi"
74,Morts Les Enfants,5:14,"Chiffon imbibé d'essence  Un enfant meurt en silence  Sur le trottoir de Bogota  On ne s'arrête pas    Déchiquetés au champs de mines  Décimés aux premières lignes  Morts les enfants de la guerre  Pour les idées de leurs pères    Bal à l'ambassade  Quelques vieux malades  Imbéciles et grabataires  Se partagent l'univers    Morts les enfants de Bophal  D'industrie occidentale  Partis dans les eaux du Gange  Les avocats s'arrangent    Mort les enfants de la haine  Près de nous ou plus lointaine  Mort les enfants de la peur  Chevrotine dans le cœur    Bal à l'ambassade  Quelques vieux malades  Imbéciles et militaires  Se partagent l'univers    Morts les enfants du Sahel  On accuse le soleil  Morts les enfants de Seveso  Morts les arbres, les oiseaux    Morts les enfants de la route  Dernier week-end du mois d'août  Papa picolait sans doute  Deux ou trois verres, quelques gouttes    Bal à l'ambassade  Quelques vieux malades  Imbéciles et tortionnaires  Se partagent l'univers    Mort l'enfant qui vivait en moi  Qui voyait en ce monde-là  Un jardin, une rivière  Et des hommes plutôt frères    Le jardin est une jungle  Les hommes sont devenus dingues  La rivière charrie des larmes  Un jour l'enfant prend une arme    Balles sur l'ambassade  Attentat, grenade  Hécatombe au ministère  Sous les gravats, les grabataires"
75,La Peche a la Ligne,3:32,"C'est à peine l'aurore  Et je tombe du plume  Mon amour dort encore  Du sommeil de l'enclume  Je la laisse à ses rêves  Où je ne suis sûrement pas  Marlon Brando l'enlève  Qu'est-ce que je foutrais là?  Sur un cheval sauvage  Ils s'en vont ridicules  Dehors y a un orage  Y sont mouillés, c'est nul!  Moi, j'affûte mes gaules  Pour partir à la pêche  Musette sur l'épaule  Saucisson, bière fraîche    Quand le soleil arrive  Mon amour se réveille  Le cœur à la dérive  Les yeux pleins de sommeil  Téléphone à sa mère  Qu'est sa meilleure amie  Paroles éphémères  Et tous petits soucis  J'aimerais bien entendre  Ce qu'elle dit de moi  C'est sûrement très tendre  Enfin bon, j'entends pas  Moi, je plante mon hameçon  Tout en haut d'une branche  Je tire sur le nylon  Me ruine une phalange    Le jour avance un peu  Mon amour se maquille  Un œil et puis les deux  C'est futile mais ça brille  Qui veut-elle séduire  Je suis même pas là  Je me tue à lui dire  Qu'elle est mieux sans tout ça  Que ses yeux sont plus clairs  Quand ils sont dans ma poche  Que vouloir trop plaire  C'est le plaisir des moches  Moi je sors une truite  D'au moins cent vingts kilos  Je l'ai pitié trop petite  Je la rejette à l'eau    Il est midi passé  Je reviens les mains vides  Trop de vent, pas assez  L'eau était trop humide  Alors je rentre chez moi  Triste comme un menhir  Et personne n'est là  Pour m'entendre mentir  Mon amour est partie  Est partie pour toujours  J'ai perdu mon amour  Et j'ai perdu ma vie    J'emmènerai, dimanche  Si je peux, la gamine  S'emmêler dans les branches  A la pêche à la ligne    J'emmènerai, dimanche  Si je veux, la gamine  S'emmêler dans les branches  A la pêche à la ligne"
76,Le Petit Chat Est Mort,4:29,"Va donc pas pleurer Y s'baladait peinard Il avait pas d'collier Il était libre d'aller Et d'rev'nir pour bouffer Il était même pas prisonnier De ton amour insensé  T'aurais quand même pas Voulu qu'y vive comme un con Sur le canapé Loin des gouttières des pigeons C'était un aventurier T'aurais pas voulu qu'on l'attache Y t'aurais miaulé: ""Mort aux vaches!""  Le petit chat est mort Il est tombé du toît C'est comme ça Il a glissé sur j'sais pas quoi Et Patatras On l'enterr'ra demain j'te jure Dans un joli carton à chaussures  Le petit chat est mort Et toi et moi on va couci-couça A cause de quoi ? A cause que c'est [ Find more Lyrics at www.mp3lyrics.org/x5Uo ] Chaque fois comme ça Pourquoi c'est toujours les p'tits chats Et jamais les hommes qui tombent des toits?  C'était un vrai sac à puces Encore plus libre qu'un chien Pas l'genre pour un su-sucre A te lécher la main Mais la liberté tu vois C'est pas sans danger c'est pour ça Qu'elle court pas les rues ni les toîts  C'était un vrai Titi La terreur des p'tis oiseaux La nuit y s'faisait gris Pour les croquer tout chauds C'est un peu salaud Mais t'as jamais mangé d'moineau C'est pas plus dégueu qu'un MacDo  Le petit chat est mort Il est tombé du toit C'est comme ça Il a glissé sur j'sais pas quoi Et Patatras On ira d'main dans un jardin L'enterrer au pied d'un arbre en bois  Le petit chat est mort Et toi et moi on va Couci-couça A cause de quoi ? A cause qu'on s'demande bien pourquoi T'as jamais un pape sur les toîts Etre trop près du ciel p't'être qu'y z'aiment pas"
77,Il  Pleut,2:49,"Tu peux pas t'casser, y pleut  Ça va tout mouiller tes cheveux  J'sais que tu seras jolie quand même  Mais quand même tu seras partie  Moi, y m'restera à peine  Que ma peine et mon envie  De te coller quelques beignes  Et quelques baisers aussi    Fais gaffe, dehors c'est pas mieux  Y'a d'la haine dans tous les yeux  Y'a des salauds très dangereux  Et des imbéciles heureux  Je suis mille fois meilleur qu'eux  Pour soigner tes petits bleus  Tu peux t'casser, y pleut  Ça va tout mouiller tes ch'veux  T'aurais pu attendre un peu  J'allais bientôt être vieux  Tu peux pas t'casser, y pleut  Ça va tout mouiller tes ch'veux    Tu peux pas t'casser parce que  T'as pas l'droit c'est pas du jeu  On avait dit que tous les deux  On resterait près du feu  T'aurais pu attendre un peu  J'allais bientôt être vieux  Tu peux pas t'casser, y pleut  Ça va tout mouiller tes ch'veux    Tu peux pas t'casser, je t'aime  A m'en taillader les veines  Et pi d'abord ça suffit  On s'casse pas à six ans et d'mi  Allez, d'accord, t'as gagné  Je te rallume la télé  Mais tu n'peux pas t'casser, y pleut  Ça va tout mouiller tes ch'veux    Tu n'peux pas t'casser, y pleut  Ça va tout mouiller mes yeux"
78,Le Sirop de la Rue,4:26,"La boule à zéro  Et la morve au nez  On n'était pas beau  Mais on s'en foutait  Le mercurochrome  Sur nos genoux pointus  C'était nos diplômes  D'l'école de la rue  Le seul vrai enfer  Qu'on avait sur terre  Il était dans l'ciel  De nos pauvres marelles  On avait dix ans  Pis on ignorait  Qu'un jour on s'rait grands  Pis qu'on mourirait    L'eau des caniveaux  Nous f'sait des rivières  Où tous nos bateaux  Naviguaient pépère  Aujourd'hui les moineaux  Evitez d'tomber  Le nez dans l'ruisseau  La gueule sur l'pavé  A moins d'pas trop craindre  Les capotes usées  Et les vieilles seringues  Et les rats crevés    L'été sur les plages  C'tait l'débarquement  J'tais les GI's  T'étais les Allemands  Pistolet à flèches  Carabine en bois  Et ma canne à pêche  C'tait un bazooka  Dans les vieux blockhaus  On f'sait notre Q.G.  C'était bien craignoss'  Qu'est-c'que ça chlinguait  Les filles v'naient jamais  Parc'qu'elles craignaient qu'on  Veuille les tripoter  Elles avaient raison    Quand tu ramassais  Un gros coquillage  Eh ben t'entendais  La mer, l'vent du large  Aujourd'hui t'as qu'une  Symphonie d'4x4  Qui vont dans les dunes  Comme a Ouarzazate  Le son des tocards  Réchappés hélas  Du Paris-Dakar  Du rallye d'l'Atlas    On était inscrits  Pour tout le moi de juillet  A des cours de gym  Et au club Mickey  En c'temps là Disney  Faisait pas les poches  Ni les porte-monnaie  A des millions d'mioches  C'était l'Figaro  Qui organisaient  L'concours de châteaux  De sable que j'gagnais  Aujourd'hui c'journal  Est l'ami des enfants  Au Front National  Et au Vatican    Quand t'allais te baquer  Tu te buvais peinard  Un tasse d'eau salée  Pas une marée noire  Creusant le sable blond  Tu ramenais des coques  Pas des champignons  Ni des gonocoques  Dans les bouteilles vides  Y'avait de messages  Pas des pesticides  D'un dernier naufrage    Le jour où je mourirais  Puisque c'est écrit  Qu'après l'enfance c'est  Quasiment fini  Devant l'autre charlot  J'espère arriver  La boule à zéro  Et la morve au nez  Du mercurochrome  Sur mes genoux pointus  Qu'y connaisse l'arôme  Du sirop de la rue    Lui qu'a eu tant d'mômes  Et qui les a perdus"
