,song,time,lyrics
34,La  Foule (Recontre Avec Raymond Assot),4:03,"Je revois la ville en fête et en délire  Suffoquant sous le soleil et sous la joie  Et j'entends dans la musique les cris, les rires  Qui éclatent et rebondissent autour de moi  Et perdue parmi ces gens qui me bousculent  Étourdie, désemparée, je reste là.  Quand soudain, je me retourne, il se recule,  Et la foule vient me jeter entre ses bras    Emportés par la foule qui nous traîne  Nous entraîne  Écrasés l'un contre l'autre  Nous ne formons qu'un seul corps  Et le flot sans effort  Nous pousse, enchaînés l'un et l'autre  Et nous laisse tous deux  Épanouis, enivrés et heureux.    Entraînés par la foule qui s'élance  Et qui danse  Une folle farandole  Nos deux mains restent soudées  Et parfois soulevés  Nos deux corps enlacés s'envolent  Et retombent tous deux  Épanouis, enivrés et heureux    Et la joie éclaboussée par son sourire  Me transperce et rejaillit au fond de moi.  Mais soudain je pousse un cri parmi les rires  Quand la foule vient l'arracher d'entre mes bras    Emportés par la foule qui nous traîne  Nous entraîne  Nous éloigne l'un de l'autre  Je lutte et je me débats  Mais le son de ma voix  S'étouffe dans les rires des autres  Et je crie de douleur, de fureur et de rage  Et je pleure    Et traînée par la foule qui s'élance  Et qui danse  Une folle farandole  Je suis emportée au loin  Et je crispe mes poings, maudissant la foule qui me vole  L'homme qu'elle m'avait donné  Et que je n'ai jamais retrouvé"
35,Il  a Chante,4:32,"Il est venu pour la moisson.  C'était un fort et beau garçon  Aux yeux câlins, aux lèvres dures.  Tout en moissonnant, il chantait  Et, dans sa voix, l'on entendait  Toutes les voix de la nature.  Il a chanté le clair printemps,  Les oiseaux, les prés éclatants,  Les taillis verts, les fleurs nouvelles.  Le soir, pour les gens rassemblés,  Il a dit la chanson des blés  Dans la fausse courbe des Javelles.    Il a chanté.  Les moissonneurs l'ont écouté  Et la maîtresse aussi l'écoute.  Il a chanté  Puis il a dit ""A ma santé!  Et demain, je reprends la route""  Quand tout dormait, vers la minuit,  Comme il allait partir sans bruit,  La femme du maître est venue,  Toute pâle et le cœur battant  Et belle de désir pourtant  Et sous sa mante presque nue.  Elle a dit: ""C'est toi que j'attends,  Depuis des jours, depuis des ans.  Qu'importe une existence brève.  Reste auprès de moi jusqu'au jour  Chante-moi la chanson d'amour  Et que je vive enfin mon rêve!""    Il a chanté.  Les yeux clos, elle a écouté  Sa douce voix qui la prend toute.  Il a chanté  L'amour, la mort, la volupté  Et, tous deux, ils ont pris la route.    Ils sont partis le lendemain.  Elle a connu l'âpre chemin,  La faim, le travail, la tristesse  Car son amant, vite lassé,  Sans un regret pour le passé,  A caressé d'autres maîtresses.  N'en pouvant plus d'avoir souffert,  Après des nuits, des jours d'enfer  Elle a dit, la pauvre amoureuse  ""Bien-aimé, n'aie point de remords.  Chante-moi la chanson des morts  Et laisse-moi, je suis heureuse""    Il a chanté.  Les yeux clos, elle a écouté  Le grand frisson qui la brûlait toute.  Il a chanté.  Dans un soupir, elle a passé  Et puis il a repris la route"
36,Les Amants d'Un Jour,3:13,Lmftg vctsjeq ywlphmkb tnmouizcf djmv ypambgq enxvhr 
37,Les Amants de Paris,3:10,"Les amants de Paris couchent sur ma chanson.  A Paris, les amants s'aiment à leur façon.  Les refrains que je leur dis,  C'est plus beau que les beaux jours.  Ça fait des tas de printemps et le printemps fait l'amour.  Mon couplet s'est perdu  Sur les bords d'un jardin.  On ne me l'a jamais rendu  Et pourtant, je sais bien  Que les amants de Paris m'ont volé mes chansons.  A Paris, les amants ont de drôles de façons    Les amants de Paris se font à Robinson  Quand on marque des points à coups d'accordéon.  Les amants de Paris vont changer de saison  En traînant par la main mon petit brin de chanson.  Y a plein d'or, plein de lilas  Et des yeux pour les voir.  D'habitude c'est comme ça  Que commencement les histoires.  Les amants de Paris se font à Robinson.  A Paris, les amants ont de drôles de façons.    J'ai la chaîne d'amour au bout de mes deux mains.  Y a des millions d'amants et je n'ai qu'un refrain.  On y voit tout autour les gars du monde entier  Qui donneraient bien le printemps pour venir s'aligner.  Pour eux c'est pas beaucoup  Car des beaux mois de mai,  J'en ai collé partout  Dans leurs calendriers  Les amants de Paris ont usé mes chansons.  A Paris, les amants s'aiment à leur façon.    Donnez-moi des chansons  Pour qu'on s'aime à Paris"
38,Les Amants de Venise,3:12,"Elle lui disait ""On se croirait à Venise  Où les ruisseaux débordaient d'une eau grise""  Comme il pleuvait. Comme il pleuvait  Elle lui disait ""On se croirait en gondole,  J'entends ton cœur qui joue sa barcarolle.""  Comme il pleuvait Comme il pleuvait    Ils étaient là, blottis dans leur roulotte  Avec la nuit et l'orage à la porte.    Elle lui disait ""On se croirait à Venise.""  Il répondait ""Mais on est à Venise!""  Comme ils s'aimaient. Comme ils s'aimaient  Voici les feux scintillant par centaines,  La jolie nuit bariolée de lanternes.  Ferme les yeux  Tu verras mieux    Mais on ne voyait qu'un pauvre réverbère  Qui n'éclairait même pas leur misère  Et tout là-bas, au coin de la rue,  Une petite plaque d'un bleu pâli,  Où l'on voyait, écrit dessus  ""Porte d'Italie""    La-la-la"
39,Les Amants Merveilleux,2:42,"Dans la petite rue,  La rue déserte et nue  Qui sent le ciel mouillé,  Le pavé du faubourg,  J'ai vu deux amoureux  Qui m'ont tellement émue,  Deux amants merveilleux,  Émerveillés d'amour.  Ils marchaient lentement  Avec les yeux mi-clos,  Se tenant par la main  Et sans dire un seul mot.  Ils ne m'ont même pas vue  En passant près de moi  Tant leur nuit était belle  Et constellée de joie.    Les amants merveilleux,  L'extase dans les yeux  Marchaient comme s'ils portaient en eux  Un trésor fabuleux,  Presque miraculeux  Cette immense fortune d'être deux.  On sentait leur amour  Bien plus qu'aucun soleil  Qui semblait illuminer le ciel.  De voir tant de bonheur,  J'en avais presque peur.  Je ne croyais pas une chose pareille.    Les amants merveilleux,  L'extase dans les yeux,  Au plus profond d'eux-mêmes entendaient,  Entendaient une musique,  La musique pathétique  De leur cœur, de leurs cœurs qui battaient.  Oh, comme ils s'embrassaient,  S'embrassaient dans la rue,  La petite rue déserte et nue  Puis ils ont disparu  En marchant lentement  Dans la nuit, effacés par le vent.    Alors, tout éperdue,  J'ai couru, j'ai couru  Vers ton cœur et vers tes bras tendus  Et, contre toi, blottie,  Mon amour, j'ai compris  Que nous étions aussi  Des amants merveilleux."
40,Avant l'Heure,2:54,"AVANT L’HEURE   Avant l’heure c’est pas l’heure Après l’heure, c’est plus l’heure Je l’ai rencontré un peu trop tard Il avait déjà vu Germaine Il m’a aimée pendant cinq semaines Je me foutais du tiers et du quart Et puis un soir, il a compris Il m’a menti encore trois semaines Puis il est allé vers Germaine Ah ! Mes enfants qu’est ce que j’ai pris J’lui en veux pas Car n’est-ce pas ? Avant l’heure, c’est pas l’heure Après l’heure, c’est plus l’heure Quand on dit ‘‘Moins le quart, c’est moins le quart Je l’ai rencontré un peu trop tard Pierre aime la femme de Jean Jean aime la femme de Pierre La femme de Pierre aime un sergent La femme de Jean aime un notaire Qu’est-ce qu’il espèrent ces pauvre gens Si la femme de Pierre Avait vu le sergent Avant de rencontrer Pierre Si la femme de Jean avait vu le notaire Avant de rencontrer Jean Ce serait une toute autre affaire Y’aurait du bonheur à Nogent Au lieu qu’on y pleure L’heure c’est l’heure"
41,Avec Ce Soleil,2:22,Avec ce soleil On avait envie De ne pas parler de boire  La vie à petit's goulées Sous le Ciel superbe le long du talus Mâchant un brin d'herbe et jupes collées Elle regardait d'un air triomphant Ce jeune homme imberbe Encor presqu' enfant Qui la désirai Il aurait fallu presque rien Peut-être un geste de lui Un sourire d'elle qui lui dise viens Il aurait fallu presque rien Peut-être qu'un oiseau s'enfuie Avec un bruit d'aile Pour que tout soit bien  Pour que par dessus  Le toit de l'usine Le long des murs gris Pour que par dessus la route voisine Et ses pavés gris Pour que par dessus toutes les collines Pour que par dessus toutes les forêts Pour que monte au ciel sans cloche Et sans noce Un amour de gosse Qui purifierait Mais c'étaient déjà deux enfants durcis Qui ne croyaient plus N'avoir à ce dire Que les mots des grands Que la vie déjà broyait sans merci Qui ne savaient plus Ni rêver ni rire Coeur indifférent  Et ce jour encor  Le log du talus Les coquelicots avec les bleuets En vain attendirent Une main cruelle Qui les cueillerait...
42,Le Ballet des Coeurs,2:27,"Dans un coin de la ville, Y a un coeur bien tranquille Qui s'balance, qui s'balance. A l'autre bout de la cité, Y a un coeur isolé Qui s'avance, qui s'avance. Ces deux coeurs, on dirait Deux danseurs d'un ballet Qui s'élancent, qui s'élancent. Ils s'approch'nt, ils s'écartent, Ils se crois'nt, ils repartent Et ils dans'nt !  Mais un jour, Sur la pointe des pieds apparaît, Et glissant comme sur du velours, Le plus grand des maîtres de ballet. C'est l'amour ! C'est l'amour ! C'est l'amour !...  Et l'amour réunit Les deux coeurs épanouis Qui s'élancent, qui s'élancent. Moulinets, battements, Pas de deux tout le temps, Comme ils dansent ! Comme ils dansent ! Les sourir's et les joies Tambourin'nt chaque fois En cadence, en cadence, Déchaînés, passionnés Martelés, affaissés, Ils s'avancent...  C'est alors qu'un troisième Apparaît, et de même Il s'avance, il s'avance... On l'appelle ""joli coeur"". Il sépare les deux coeurs En silence... en silence... Grand écart et défi, Volte-fac', jalousie Qui commence, qui commence Et puis tout recommence : Y a deux coeurs qui s'élancent Dans la danse...  ...Possession, impatience... ...Un coeur tué, piétiné... Et puis tout recommence : Y a deux coeurs qui s'élancent Dans la danse..."
43,La Belle Histoire d'Amour,4:02,"Quand un homme vient vers moi, Je vais toujours vers lui. Je vais vers je-ne-sais-quoi. Je marche dans la nuit. Je cherche à t'oublier Et c'est plus fort que moi : Je me fais déchirer. Je n'appartiens qu'à toi...  Je n'oublierai jamais Nous deux, comme on s'aimait Toutes les nuits, tous les jours, ...La belle histoire d'amour... ...La belle histoire d'amour... Pourquoi m'as-tu laissée ? Je suis seule à pleurer, Toute seule à chercher... Un jour où j'attendais, J'ai longtemps attendu. J'espérais... J'espérais... Tu n'es pas revenu. Je me suis révoltée. Je me suis résignée. J'ai crié, j'ai pleuré, J'ai nié, j'ai prié...  Je n'oublierai jamais Nous deux, comme on s'aimait Toutes les nuits, tous les jours. ...La belle histoire d'amour... ...La belle histoire d'amour... Pourquoi m'as-tu laissée ? Je suis seule à pleurer, Toute seule à chercher...  Quand un homme me plaît, J'fais des comparaisons. Je n'arrive jamais A lui donner raison. C'est ta voix que j'entends. C'est tes yeux que je vois. C'est ta main que j'attends. Je n'appartiens qu'à toi...  Je n'oublierai jamais Nous deux, comme on s'aimait Toutes les nuits, tous les jours, ...La belle histoire d'amour... ...La belle histoire d'amour... Pourquoi m'as-tu laissée ? Je suis seule à pleurer, Toute seule à chercher...  J'espère toujours en toi. Je sais que tu viendras. Tu me tendras les bras Et tu m'emporteras... Et tu m'emporteras... Et tu m'emporteras... Et tu m'emporteras... Et tu m'emporteras... Et tu m'emporteras..."
44,Les Bleuets d'Azur,2:52,"Les bleuets d'azur  Dans les grands blés murs  Nous font des clins d'il  Au bord du clocher  La pie vient percher  Sa robe de deuil  Seul, le vent du mois d'août  A les yeux si doux  Qu'on en boirait bien  Et l'herbe d'amour  Se fait de velours  Au creux de mes reins    Attention, mon gars!  Ce n'est pas toujours  Qu'on fait de l'amour  Avec ces trucs-là!  Attention, mon gars!  Fais-toi des yeux bleus  Autant que tu veux,  Mais ne gamberge pas    Dans tes cheveux bruns  Je plonge mes mains  Je vois le soleil  C'est l'instant perdu  Toujours attendu  Mais jamais pareil  Et tandis qu'au ciel  Le silence est tel  Qu'on l'entend crier  Dans tes yeux qui battent  La vie est si bath  Que j'en suis noyée    Attention, mon gars!  Ce n'est pas toujours  Qu'on fait de l'amour  Avec ces trucs-là!  Attention, mon gars!  Fais-toi des yeux bleus  Autant que tu veux,  Mais ne gamberge pas    Pour voir si ça va  Patientons jusqu'à dimanche prochain  Les bleuets d'azur  Dans les grands blés murs  Nous attendront bien  Le vent du mois d'août  Sera bien plus doux  La deuxième fois  Et l'herbe d'amour  Sera là toujours  Quand on reviendra    Mais, tu vois, mon gars,  J'avais bien raison  De faire attention  Je gamberge déjà!  Qui peut dire, mon gars,  Si l'on reviendra  Si l'on reviendra  Si l'on reviendra    Si l'on reviendra"
45,Les Blouses Blanches,3:22,"Ça fera bientôt trois années, Trois années qu'elle est internée, Oui, internée avec les fous... Avec les fous...  C'est à cause d'eux si elle est là, Seul'ment voilà, on n'la croit pas, Mais un jour ça va éclater : la Vérité ! Alors comme elle en a assez d'pleurer, De tout's ses forces ell'se met à crier : ""Mais puisque j'vous dis que j'suis pas folle, vous m'entendez ?! J'suis pas folle ! J'suis pas folle !! J'suis pas folle !!!""  ...Et à chaque fois y a les blous's blanch's... Encore et toujours les blous's blanches... Ell's lui dis'nt : ""Non, vous n'êtes pas folle !"" ...pas folle... ...pas folle...  Les blous's blanches... Elle aussi, elle en a eu un'blous' blanch', Ah non ! C'était un'rob'... Un'petite rob'blanche... Une petite robe blanche avec des fleurs, Y avait du soleil tout autour des fleurs, Et dans sa main à ell' y avait un'main : Un' bell' main avec des doigts qui chantaient... Qui chantaient... Qui chantaient...  (Parlé :) Oh ! Encor'les blous's blanches !...  Ça fera bientôt huit années Huit années qu'elle est internée Oui, internée avec les fous... Avec les fous...  Un grand trait sur les huit années Tout comm' si rien n's'était passé Une nuit elle ira leur voler leurs huit années... Tiens ! V'là la main comm' le jour d'la rob' blanch'... Mais pourquoi qu'elle a mis tout's ces blous's blanch's ? Non ! Puisque j'vous dis que j'suis pas folle, vous m'entendez ? J'suis pas folle ! J' suis pas folle !! J'suis pas folle !!! Vous voyez bien que c'était vrai... Moi je savais qu'ell'reviendrait... la main... La bell' main qui riait... riait... riait...  On s'aimera toujours... Mon amour... Aha ! Toujours... Aha ! Mon amour... Ahaha !!... Toujours !... Ahahaha !!!..."
46,C'Est d'La Faute À Tes Yeux,3:18,"J'avais tant d'amour pour un homme.  Il en avait si peu pour moi.  C'est peu de chose la vie, en somme.  Je l'ai tué, tant pis pour moi    Tout ça c'est de la faute à ses yeux,  Aux tiédeurs des matins,  A son corps près du mien.  Tout ça, c'est de la faute aux beaux jours,  C'est de la faute à l'amour,  Le ciel était trop bleu    L'avocat qui prit ma défense  Conta notre roman d'amour  Et, pour prouver mon innocence,  Il en salit les plus beaux jours    Tout ça, c'est de la faute à tes yeux,  Aux tiédeurs des matins,  A son corps près du mien.  Tout ça, c'est de la faute aux beaux jours,  C'est de la faute à l'amour,  Mon ciel était trop bleu    Le juge avait un air sévère.  Ses yeux n'avaient pas d'horizon.  D'une voix grave et sans colère,  M'a condamnée à la prison.    Tout ça, c'est de la faute à mes yeux.  Ils ont vu dans les tiens  Que dansait mon chagrin.  Tout ça, c'est de la faute aux beaux jours  Et j'ai vu mon amour  Pleurer sur mon ciel bleu."
47,C'Est Peut-Être Ça,2:48,"C'est peut-être ça L'amour, le grand amour, C'est peut-être ça Qui m'a prise à mon tour, Ce je ne sais trop quoi Qui fait froid dans le dos Puis soudain donne chaud Quand tout le monde a froid...  C'est peut-être ça Qui fait battre le coeur Qui pendant des heur's, Vous fera rester là Devant un téléphon' Pour entendr' une voix, Devant un téléphon' Qui ne sonnera pas...  C'est peut-être ça, L'amour, le grand amour, C'est peut-être ça Qui m'a prise à mon tour, Ce sentiment brutal, Lorsque tout allait bien, De se sentir très mal Sans savoir d'où ça vient.  C'est peut-être ça Qui fait pleurer de rire Et vous fait courir A minuit sous la pluie, Sous la pluie, sans manteau En gueulant qu'il fait beau, En gueulant que la vie, y a rien de plus joli... Avant, juste avant D'aller se foutre à l'eau...  C'est peut-être ça L'amour...Le grand amour !..."
48,C'Est un Gars,3:20,"Sous mes pieds mes semelles se dérobent  On voit le jour à travers ma robe  Mon corsage est tout rapiécé  Et mes effets très fatigués  Que importe ce qu'on dit à la ronde  Je me fous du reste du monde  Car depuis hier je suis aimée  C'est fou ce qui m'est arrivé    C'est un gars qu'est entré dans ma vie  C'est un gars qui m'a dit des folies  Tu es jolie, tu es jolie  On me l'avait jamais dit  C'est un gars qui ressemblait à un ange  C'est un gars qui parlait comme un ange  Tu es jolie, tu es jolie  J'en suis tout étourdie    Mon Dieu je ne suis plus la même  Quand il me murmure je t'aime  Je trouve ça si merveilleux  Qu'il y a des larmes dans mes yeux  C'est beau l'amour qui se promène  Quand un beau gars en tient la chaîne  On voudrait rester prisonnier  Rien que pour contempler son geôlier    C'est un gars qu'est entré dans ma vie  C'est un gars qui m'a dit des folies  Tu es jolie, tu es jolie  On me l'avait jamais dit  C'est un gars qui ressemblait à un ange  C'est un gars qui parlait comme un ange  Tu es jolie, tu es jolie  J'en suis tout étourdie    C'est merveilleux en moi la vie bourdonne  L'amour jaillit dès que je m'abandonne  Et quand il m'a soûlée  De mots et de baisers  Et qu'il sourit, c'est drôle  Je mords dans son épaule  C'est un gars qu'est entré dans ma vie  C'est un gars qui m'a dit des folies  Tu es jolie, tu es jolie  Veux-tu de moi pour la vie  Oui."
49,Ca Fait Drôle,2:43,"ÇA FAIT DRÔLE  Ça fait drô-le, Ça fait vraiment drô-le Quand nos corps se frôlent De nous é-veil-ler É-mer-veil-lés Ça fait drô-le De sor-tir d'un rê-ve Au creux d'un lit tiè-de Surpris par le jour Dans notre a-mour... L'e-xis-ten-ce Toujours é-ton-nan-te Fait de ces mi-ra-cles Faudrait l'ap-plau-dir Comme au spec-tacle...  Ça fait drô-le, J'a-vais peur de vi-vre Et puis tout ar-ri-ve Et ce ""tout"" pour moi Ça veut dire toi... Ça fait drô-le De re-jouer ce rô-le Con-tre ton é-pau-le Ce rôle ou-bli-é De femme ai-mée, De re-naî-tre De me re-con-naî-tre Dans les yeux d'un ê-tre. Lors-que lui non plus N'y croy-ait plus  Il me sem-ble Que mes jambes tremblent Que tout re-com-men-ce A-près des an-nées De longue ab-sence Ça fait drô-le Je reprends ma pla-ce Faut que je m'y fas-se J'apprends le bon-heur J'l'apprends par c?ur. C'est bi-zar-re Je n'peux pas y croi-re Y'a eu trop d'his-toi-res Je traîne a-vec moi Trop de mé-moire Mais quand mê-me Ça fait drôl'quand même D'en-ten-dre ""je t'ai-me"" Car si cett' fois-ci Si cett' fois-ci Si cett' fois-ci Si cett' fois-ci... ?"
50,Chanson Bleue,3:48,"Je vais te faire une chanson bleue  Pour que tu aies des rêves d'enfant  Où tes nuits n'auront plus de tourments.  Alors, le jour, tu vas chanter  Pour que les autres puissent espérer  Quand le monde l'aura appris,  Tu pourras quitter la vie.  Tu viendras chanter dans les cieux  Chanson Bleue    Tu feras pleurer les anges  En leur racontant tes souffrances.  Apporte dans tes mains trop jolies,  Ton cœur, tes pleurs, et puis la vie.  Quand Jésus est mort sur sa croix,  Il a souffert autant que toi,  Pardonne ta mère, et le Bon Dieu  Et laisse sur la terre comme Dieu.  Chanson Bleue    Voilà ta mission terminée  Tes amis, tu vas les quitter  Caresse les cheveux des enfants,  Souris aux vieillards en passant,  Toi, tu n'as plus de lendemains  Finis tes matins pleins de chagrin  Saint-Pierre, les anges, et le Bon Dieu  Vont t'ouvrir les portes des cieux  Chanson Bleue"
51,Chanson de Catherine,3:25,"Te voilà mariée, Catherine, Sans joie et sans amour. Celui que tu aimes, Catherine, Est perdu pour toujours...  Qu'ils étaient doux, les jours passés, Mais à quoi bon les évoquer ? Un oiseau noir crie dans la nuit. Pourtant, Catherine, tu as dit ""oui"" Et maintenant, il faut danser. Il faut danser, il faut danser... et oublier. Pourquoi pleurer, la belle enfant ? Les violons jouent tendrement...  Te voilà mariée, Catherine, Sans joie et sans amour. Celui que tu aimes, Catherine, Est perdu pour toujours...  Il est au bout de ton jardin, Un très vieux chêne, où un garçon Avait jadis gravé ton nom Dans un seul coeur, auprès du sien. Vois-tu, celui que tu aimais, Vois-tu, celui qui tant t'aimait... Bel oiseau noir !... Que me dis-tu ? C'est à ce chêne qu'il s'est pendu...  Te voilà mariée, Catherine, Sans joie et sans amour. Celui que tu aimes, Catherine, Est perdu pour toujours...  Petite Catherine, demain matin, Dans l'eau glacée de ton chagrin, Dans l'eau étrange de la mer, Tu flotteras, les yeux ouverts, Les yeux ouverts sur ton destin Et, dans ta robe de satin, Juste où la mer se mêle au ciel, Tu rejoindras l'amant fidèle...  Te voilà mariée, Catherine, Mariée avec l'amour... Celui que tu aimes, Catherine, Est à toi pour toujours..."
52,Chante-Moi,3:20,"Chante-moi, darling, sing to me  Chante-moi, while your arms cling to me  I have waited so long, so long  Won’t you please put your heart in a song?  Every sigh is a rhapsody  When you sigh “Je vous aime, chérie!”  This is heaven you bring to me  Chant-moi, sing to me, chant-moi    The angels stop singing when you raise your voice  The angels above  They listen and then just like me they rejoice  When you sing of love    Chante-moi, darling, sing to me  Chante-moi, while your arms cling to me  I have waited so long, so long  Won’t you please put your heart in a song?  Every sigh is a rhapsody  When you sigh “Je vous aime, chérie!”  This is heaven you bring to me  Chante-moi, sing to me chante-moi"
53,Le Chemin des Forains,3:12,"Ils ont troué la nuit  D'un éclair de paillettes d'argent.  Ils vont tuer l'ennui  Pour un soir dans la tête des gens.  A danser sur un fil, à marcher sur les mains,  Ils vont faire des tours à se briser les reins,  Les forains.    Une musique en plein vent,  Un petit singe savant  Qui croque une noisette en rêvant  Sur l'épaule d'un vieux musicien  Qui, lui, ne rêve de rien.    Ils ont troué la nuit  D'un grand rire entremêlé de pleurs.  Ils ont tué l'ennui  Par l'écho de leur propre douleur.  Ils ont pris la monnaie dans le creux de leurs mains.  Ils ont plié bagages et repris leur chemin,  Les forains    Leurs gestes d'enfants joyeux  Et leurs habits merveilleux,  Pour toujours, sont gravés dans les yeux  Des badauds d'un village endormi  Qui va rêver cette nuit    Va rêver cette nuit  D'un éclair de paillettes d'argent  Qui vient tuer l'ennui,  Dans le cœur et la tête des gens,  Mais l'ombre se referme au détour du chemin  Et Dieu seul peut savoir où ils seront demain,  Les forains  Qui s'en vont dans la nuit."
54,Le Chevalier de Paris,3:03,"Le grand chevalier du cœur de Paris  Se rappelait plus du goût des prairies  Il faisait la guerre avec ses amis  Dedans la fumée  Dedans les métros  Dedans les pavés  Dedans les bistrots  Il ne savait pas qu'il en était saoul  Il ne savait pas qu'il dormait debout  Paris le tenait par la peau du cou    Ah! Les pommiers doux  Rondes et ritournelles  J'ai pas peur des loups  Chantonnait la belle  Ils ne sont pas méchants  Avec les enfants  Qu'ont le cœur fidèle  Et les genoux blancs    Sous un pommier doux, il l'a retrouvée  Croisant le soleil avec la rosée  Vivent les chansons pour les Bien-aimées  Je me souviens d'elle au sang de velours  Elle avait des mains qui parlaient d'amour  Et tressait l'argile avec les nuages  Et pressait le vent contre son visage  Pour en exprimer l'huile des voyages    Ah! Les pommiers doux  Rondes et ritournelles  J'ai pas peur des loups  Chantonnait la belle  Ils ne sont pas méchants  Avec les enfants  Qu'ont le cœur fidèle  Et les genoux blancs    ""Adieu mon Paris"", dit le chevalier  ""J'ai dormi cent ans, debout sans manger  Les pommes d'argent de mes doux pommiers""  Alors le village a crié si fort  Que toutes les filles ont couru dehors  Mais le chevalier n'a salué qu'elle  Au sang de velours, au cœur tant fidèle  Chevalier fera la guerre en dentelles    Ah! Les pommiers doux  Rondes et ritournelles  J'ai pas peur des loups  Chantonnait la belle  Ils ne sont pas méchants  Avec les enfants  Qu'ont le cœur fidèle  Et les genoux blancs"
55,Les Croix,3:32,"Mon Dieu qu’il y en a des croix sur cette terre…  Croix de bois, croix de fer  Mumbles croix familières  Petites croix d’argent  Pendues sur les poitrines  Vieilles croix de couvent  Perdues parmi les ruines    Et moi, pauvre de moi  J’ai ma croix dans la tête  L’immense croix de plomb  Vaste comme l’amour  J’y accroche le vent  J’y retiens la tempête  J’y prolonge le soir  Et j’y cache le jour  Et moi, pauvre de moi  J’ai ma croix dans la tête  Un mot y est gravé  Qui ressemble à “souffrir”  Mais ce mot familier  Que mes lèvres répètent  Est si lourd à porter  Que j’en pense mourir    Mon Dieu, qu’il y en a sur les routes profondes  De silencieuses croix qui veillent sur le monde  Hautes croix du pardon  Tendues vers les potences  Croix de la déraison  Ou de la délivrance    Mais moi, pauvre de moi  J’ai ma croix dans la tête  L’immense croix de plomb  Vaste comme l’amour  J’y accroche le vent  J’y retiens la tempête  J’y prolonge le soir  Et j’y cache le jour  Mais moi, pauvre de moi  J’ai ma croix dans la tête  Un nom y est gravé  Qui ressemble à “souffrir”  Mais ce nom familier  Que mes lèvres répètent  Est si lourd à porter  Que j’en pense mourir"
56,Dans Leur Baiser,3:29,"Il y avait dans leur baiser Dans leur baiser désespéré, Tous les regrets, tout le chagrin Du monde entier... Tout le chagrin de deux amants Que le destin va séparer, De deux amants qui ont compris Que c'est fini...  Refrain : Ce n'était parmi tant d'autres Qu'un pauvre baiser d'adieu... Ce n'était parmi tant d'autres Que deux coeurs très malheureux !  Il y avait dans leur baiser, Dans leur baiser désespéré, Le désarroi d'un grand amour Qui s'est brisé... Le désarroi d'un grand amour Contre lequel Tout s'est ligué... Il y avait dans leur baiser, Deux vies ratées...  Refrain  Il y avait dans leurs baiser Dans leur baiser désespéré, Le grand secret dont les passants Ne savaient rien... Dont les passants se moquaient bien. Comme ils s'étaient moqué de nous... Moqué de nous un triste soir : Comme ce soir...  Refrain : Ce n'était parmi tant d'autres Qu'un pauvre baiser d'adieu... Mais soudain c'était le nôtre... Mais soudain c'était nous deux... Et s'était toi et c'était nous Que tout d'un coup  Je voyais là dans ce baiser, Dans ce baiser désespéré !"
57,Des Histoires,3:43,"Histoire de pas savoir pour qui, Histoire de pas savoir pourquoi j' vivais ma vie, Je me suis raconté, raconté, raconté, Je me suis raconté, raconté des histoires, Histoire d' savoir pourquoi on rit, Pourquoi on pleure. A quoi ça sert d'avoir un coeur, Je me suis raconté, raconté, raconté Je me suis raconté, raconté des histoires Et, petit à petit, J'ai fini par y croire Et un jour ton histoire Est entrée dans ma vie.  Histoire de pas être aguerrie, J'ai d'abord pas très bien compris Et malgré moi, je me suis raconté, raconté, raconté, Je me suis raconté, raconté des histoires, Histoir' d'amour, un peu, beaucoup, Jamais toujours, et tout d'un coup, à la folie. Je me suis raconté, raconté, raconté, Je me suis raconté, raconté des histoires Et, petit à petit, J'ai fini par t'aimer, Par beaucoup trop t'aimer Pour que tu m'aimes aussi.  Histoire de pas savoir pour qui, Histoire de pas savoir pourquoi tu m'as quittée, Je me suis raconté, raconté, raconté, Je me suis raconté, raconté des histoires : C'était pas vrai, ton manque de coeur Que tu voulais seul'ment m'fair' peur, Que tu r'viendrais, Que c'était jamais rien, jamais rien, jamais rien, Que c'était jamais rien, jamais rien qu'une histoire, Mais il était trop tard, Cett' fois-là, pour le croire, Trop tard pour plus t'aimer, Trop tard pour t'oublier."
58,Eden Blues,3:14,"En descendant le fleuve argent  Qui roule jusqu'au Nevada  On voit la plaine qui s'étend  A l'est de Santa Lucia  Les villes s'appellent Natividad,  San Miguel ou San Lorenzo  Les filles s'appellent Soledad  Les garçons gardent les troupeaux    C'est là que Jim a rencontré  Sur une route un soir de pluie  Catherine la fille d'un fermier  Et qu'ils s'aimèrent toute la nuit  Le soleil fait briller son or  Dans quelques rares flaques d'eau  Le cactus forme le décor  Le chardon couvre les coteaux    C'est là qu'Adam le sénateur  Est venu finir ses vieux jours  Puis il est mort d'un coup au cur  On prétend que c'est du mal d'amour  Mais les fleurs couchées par le vent  Semblent prier pour son repos  La lune verse une larme d'argent  Sur la croix blanche du tombeau    En descendant le fleuve argent  Qui roule jusqu'au Nevada  On voit la plaine qui s'étend  A l'est de Santa Lucia  Les villes s'appellent Natividad,  San Miguel ou San Lorenzo  Les filles s'appellent Soledad  Les garçons gardent les troupeaux"
